 timedelta, n_tokens_title, n_tokens_content, n_unique_tokens, n_non_stop_words, n_non_stop_unique_tokens, num_hrefs, num_self_hrefs, num_imgs, num_videos, average_token_length, num_keywords, kw_min_min, kw_max_min, kw_avg_min, kw_min_max, kw_max_max, kw_avg_max, kw_min_avg, kw_max_avg, kw_avg_avg, self_reference_min_shares, self_reference_max_shares, self_reference_avg_sharess, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, global_subjectivity, global_sentiment_polarity, global_rate_positive_words, global_rate_negative_words, rate_positive_words, rate_negative_words, avg_positive_polarity, min_positive_polarity, max_positive_polarity, avg_negative_polarity, min_negative_polarity, max_negative_polarity, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity, shares,data_channel,weekday
302.0,11.0,273.0,0.6159696,1.0,0.6666667,12.0,5.0,7.0,1.0,4.7582417,4.0,-1.0,65.0,16.1475,210300.0,843300.0,526800.0,3254.5015,6049.5913,4241.3857,1800.0,15000.0,7675.0,0.050000425,0.5133956,0.050000824,0.33660293,0.050000217,0.51611114,0.0525,0.01831502,0.01831502,0.5,0.5,0.39,0.1,0.6,-0.2125,-0.4,-0.125,0.0,0.0,0.5,0.0,941,1,2
300.0,15.0,213.0,0.6425121,1.0,0.816,6.0,1.0,0.0,0.0,4.431925,8.0,-1.0,928.0,259.82376,5600.0,843300.0,306562.5,1039.2454,5265.25,3213.6497,16900.0,16900.0,16900.0,0.19664587,0.27683705,0.28532615,0.025000958,0.21618997,0.4260505,0.18218182,0.056338027,0.0093896715,0.85714287,0.14285715,0.29022726,0.1,0.8,-0.225,-0.25,-0.2,0.4575,0.0175,0.0425,0.0175,1100,2,4
546.0,10.0,516.0,0.51209676,1.0,0.686901,4.0,4.0,1.0,0.0,4.5465117,7.0,4.0,531.0,176.6,0.0,843300.0,186642.86,0.0,3302.646,1959.3092,5600.0,5600.0,5600.0,0.02857337,0.4000635,0.028573003,0.028572373,0.51421773,0.46441346,0.15839083,0.032945737,0.009689922,0.77272725,0.22727273,0.3693239,0.1,0.7,-0.21,-0.4,-0.1,0.0,0.0,0.5,0.0,2300,4,3
203.0,10.0,363.0,0.5865922,1.0,0.7815534,7.0,5.0,1.0,1.0,4.6363635,6.0,-1.0,199.0,51.0,0.0,843300.0,226916.67,0.0,4034.542,2621.4932,2700.0,27100.0,10900.0,0.20392762,0.45837995,0.033336926,0.27102095,0.033334564,0.44667238,0.13572174,0.0523416,0.019283747,0.7307692,0.26923078,0.2796104,0.1,0.8,-0.2595238,-0.5,-0.125,0.0,0.0,0.5,0.0,1700,1,3
254.0,10.0,231.0,0.67982453,1.0,0.8057554,6.0,0.0,2.0,1.0,4.4935064,5.0,-1.0,49.0,10.0,208300.0,843300.0,640640.0,2553.1978,6530.651,4523.4214,0.0,0.0,0.0,0.040001705,0.04008667,0.2730639,0.44179258,0.20505516,0.41083944,0.095079996,0.056277055,0.025974026,0.68421054,0.31578946,0.28411588,0.05,0.6,-0.22222222,-0.7,-0.1,0.43333334,-0.16666667,0.06666667,0.16666667,2500,0,1
47.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,10.0,-1.0,1400.0,328.1111,0.0,843300.0,228650.0,0.0,5763.8833,2945.2778,0.0,0.0,0.0,0.020002184,0.020008354,0.40482533,0.5351621,0.020002022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.4375,0.0,0.4375,1000,5,5
685.0,10.0,546.0,0.57223266,1.0,0.79375,7.0,1.0,1.0,1.0,4.6996336,5.0,217.0,755.0,391.6,7800.0,80400.0,38540.0,1906.1548,3250.3845,2516.5498,5200.0,5200.0,5200.0,0.040000524,0.040000066,0.83984065,0.0400001,0.040158667,0.3856576,-0.00062358275,0.025641026,0.027472528,0.4827586,0.51724136,0.3447619,0.1,0.75,-0.3398148,-1.0,-0.125,0.54,0.16,0.04,0.16,783,5,4
232.0,9.0,1670.0,0.40851063,1.0,0.57059395,30.0,2.0,10.0,1.0,4.809581,10.0,-1.0,398.0,144.6,20400.0,843300.0,226740.0,2246.5654,8105.0293,3556.7422,962.0,1900.0,1431.0,0.020768931,0.020039365,0.5294426,0.14576328,0.28398582,0.4218512,0.07962274,0.041317366,0.017964073,0.6969697,0.3030303,0.3287195,0.1,1.0,-0.2535648,-0.6,-0.083333336,0.0,0.0,0.5,0.0,1100,5,2
387.0,15.0,1608.0,0.41213652,1.0,0.6268156,17.0,3.0,13.0,1.0,4.403607,7.0,-1.0,712.0,309.42856,1200.0,843300.0,164957.14,867.6667,3476.0408,2315.8274,1100.0,6900.0,4000.0,0.028571583,0.8854134,0.02857165,0.028619638,0.028823704,0.5178624,-0.039293744,0.03731343,0.03544776,0.51282054,0.4871795,0.33579618,0.1,1.0,-0.40003482,-1.0,-0.071428575,0.44666666,-0.14666666,0.053333335,0.14666666,585,1,1
267.0,10.0,302.0,0.65217394,1.0,0.8042328,7.0,2.0,0.0,1.0,4.990066,5.0,-1.0,529.0,114.2,12200.0,843300.0,336500.0,1638.517,4675.7686,2951.8936,561.0,1200.0,880.5,0.0401768,0.040000863,0.64104605,0.23877318,0.040003125,0.26220238,0.071428575,0.01655629,0.009933775,0.625,0.375,0.32,0.1,0.5,-0.2,-0.3125,-0.1,0.0,0.0,0.5,0.0,766,5,2
301.0,12.0,341.0,0.6486486,1.0,0.86633664,9.0,0.0,1.0,0.0,4.914956,10.0,-1.0,682.0,359.33334,0.0,843300.0,164200.0,0.0,4874.362,1800.42,0.0,0.0,0.0,0.7191706,0.22066043,0.020002209,0.020001568,0.0201652,0.459375,0.153125,0.049853373,0.026392963,0.65384614,0.34615386,0.46029413,0.1,1.0,-0.25138888,-0.5,-0.1,1.0,0.0,0.5,0.0,724,1,3
698.0,13.0,378.0,0.57865167,1.0,0.7409091,17.0,2.0,1.0,0.0,4.6507936,7.0,217.0,2000.0,571.4286,2000.0,69100.0,28528.572,1621.4286,2795.3777,2350.933,2000.0,2000.0,2000.0,0.028607301,0.028573878,0.028691825,0.028572569,0.88555443,0.4590488,0.13627946,0.023809524,0.007936508,0.75,0.25,0.3642256,0.13636364,0.6,-0.275,-0.5,-0.125,0.0,0.0,0.5,0.0,2400,4,5
58.0,12.0,709.0,0.47776183,1.0,0.6633663,3.0,1.0,1.0,0.0,4.7334275,4.0,-1.0,398.0,98.75,84800.0,843300.0,421850.0,2171.752,3425.0723,2713.292,496.0,496.0,496.0,0.050000247,0.05000006,0.54920715,0.05000022,0.30079234,0.4742086,0.11121182,0.038081806,0.011283498,0.7714286,0.22857143,0.30025253,0.1,0.7,-0.31170633,-1.0,-0.05,0.60227275,0.06818182,0.10227273,0.06818182,861,5,1
406.0,8.0,899.0,0.48623854,1.0,0.67537314,28.0,6.0,1.0,2.0,4.788654,10.0,-1.0,1400.0,545.7,5100.0,843300.0,135520.0,2784.3333,7334.706,3916.8762,101.0,7300.0,3400.25,0.16586803,0.020129133,0.020000465,0.18820266,0.60579973,0.49357498,0.17208652,0.046718575,0.0189099,0.7118644,0.2881356,0.39806536,0.033333335,1.0,-0.24096638,-0.6,-0.071428575,0.64285713,0.21428572,0.14285715,0.21428572,5400,0,3
259.0,8.0,388.0,0.5181347,1.0,0.69266057,2.0,2.0,1.0,0.0,4.659794,6.0,-1.0,636.0,197.59833,3500.0,843300.0,372166.66,1409.6471,3599.8694,2481.4001,769.0,12600.0,6684.5,0.41211182,0.033440024,0.033342365,0.033374317,0.4877315,0.5159079,0.18420282,0.077319585,0.018041236,0.8108108,0.1891892,0.37752524,0.13636364,0.8,-0.23511904,-0.3125,-0.125,0.0,0.0,0.5,0.0,2400,2,3
504.0,8.0,878.0,0.46828142,1.0,0.67622954,9.0,4.0,1.0,0.0,4.3974943,7.0,4.0,2300.0,640.0,0.0,843300.0,149642.86,0.0,3379.3848,2110.5422,608.0,5800.0,2902.6667,0.028580282,0.028654603,0.53735036,0.37683764,0.02857711,0.44381613,0.17849778,0.048974942,0.009111618,0.84313726,0.15686275,0.36341488,0.1,1.0,-0.19270833,-0.5,-0.05,1.0,-1.0,0.5,1.0,881,5,3
602.0,9.0,1174.0,0.4275862,1.0,0.6278366,15.0,8.0,1.0,0.0,4.713799,6.0,4.0,1600.0,640.1667,1600.0,690400.0,227850.0,1038.0,3376.7532,2309.9263,1200.0,3900.0,2200.0,0.033333965,0.03333397,0.86666334,0.03333377,0.03333496,0.45119837,0.06897461,0.029812606,0.017887564,0.625,0.375,0.33169883,0.1,0.5,-0.2611111,-0.6,-0.1,0.0,0.0,0.5,0.0,1200,5,3
197.0,8.0,904.0,0.3712984,1.0,0.47179487,4.0,2.0,19.0,0.0,4.7057524,5.0,-1.0,519.0,125.6,3500.0,843300.0,567520.0,1800.9474,3557.3418,2878.6416,1400.0,1400.0,1400.0,0.04002031,0.040001474,0.04000845,0.04000029,0.83996946,0.39345345,0.17205776,0.036504425,0.0055309734,0.8684211,0.13157895,0.29191756,0.0625,0.7,-0.17166667,-0.33333334,-0.1,0.0,0.0,0.5,0.0,2600,4,2
536.0,11.0,103.0,0.815534,1.0,0.8923077,7.0,5.0,0.0,0.0,4.8349514,10.0,4.0,425.0,180.1,8900.0,843300.0,200850.0,1423.4954,5271.863,3397.5735,0.0,0.0,0.0,0.020000128,0.8182111,0.11971755,0.022071166,0.02000008,0.49445453,0.24363637,0.0776699,0.009708738,0.8888889,0.11111111,0.39204547,0.13636364,0.8,-0.5,-0.5,-0.5,0.5,0.25,0.0,0.25,930,0,6
57.0,12.0,814.0,0.519084,1.0,0.6609524,19.0,2.0,1.0,0.0,4.674447,10.0,-1.0,753.0,213.57143,0.0,843300.0,164290.1,0.0,4361.203,1974.4022,2100.0,2100.0,2100.0,0.020000687,0.9199762,0.020000467,0.02002238,0.020000316,0.38947424,0.13180771,0.035626534,0.01842752,0.65909094,0.3409091,0.4289797,0.05,1.0,-0.36333334,-1.0,-0.05,0.0625,0.0,0.4375,0.0,938,1,2
714.0,6.0,425.0,0.59079903,1.0,0.73540854,17.0,3.0,11.0,0.0,4.7858825,5.0,217.0,560.0,414.2,18200.0,51900.0,37640.0,2501.2502,4048.026,3341.2024,1100.0,2100.0,1600.0,0.83796215,0.040138673,0.040113036,0.04090585,0.040880308,0.44225398,0.04247547,0.030588236,0.018823529,0.61904764,0.3809524,0.28401515,0.033333335,0.6,-0.27569443,-1.0,-0.1,0.0,0.0,0.5,0.0,3100,3,3
44.0,13.0,554.0,0.55514705,1.0,0.70140845,6.0,1.0,4.0,0.0,4.898917,10.0,-1.0,785.0,142.5,11300.0,843300.0,373790.0,2173.2344,5114.409,3659.88,19700.0,19700.0,19700.0,0.38794312,0.020016287,0.3301504,0.020023858,0.24186635,0.44219142,0.068857595,0.032490976,0.023465704,0.58064514,0.41935483,0.33069685,0.0625,0.8,-0.2356227,-0.6666667,-0.05,0.45454547,0.13636364,0.045454547,0.13636364,588,5,1
680.0,7.0,305.0,0.62,1.0,0.7882353,4.0,3.0,1.0,0.0,4.4065576,5.0,217.0,1200.0,577.2,2200.0,80400.0,46600.0,1666.6666,6480.6924,3202.3872,3200.0,17100.0,9633.333,0.39810753,0.040157575,0.04000735,0.04000035,0.48172718,0.38115874,0.13340116,0.039344262,0.006557377,0.85714287,0.14285715,0.23772366,0.1,0.4,-0.14583333,-0.16666667,-0.125,0.0,0.0,0.5,0.0,2600,2,2
100.0,13.0,728.0,0.40890124,1.0,0.5696821,4.0,0.0,2.0,0.0,4.695055,4.0,-1.0,67.0,16.0,5200.0,843300.0,264400.0,1104.3043,3474.4153,2290.23,0.0,0.0,0.0,0.05000075,0.05000006,0.79999554,0.05000002,0.05000362,0.43734458,0.0042000553,0.027472528,0.01923077,0.5882353,0.4117647,0.27594155,0.05,0.6,-0.34566328,-0.71428573,-0.071428575,0.33333334,0.25,0.16666667,0.25,5800,5,1
465.0,10.0,214.0,0.6281407,1.0,0.7109375,7.0,2.0,1.0,0.0,4.3925233,8.0,4.0,1000.0,237.33333,0.0,843300.0,165262.5,0.0,3264.5361,1967.0221,13900.0,13900.0,13900.0,0.025006335,0.39884907,0.02500418,0.02500392,0.52613646,0.38658008,0.18506494,0.037383176,0.009345794,0.8,0.2,0.3625,0.1,1.0,-0.275,-0.5,-0.05,0.5,0.5,0.0,0.5,1000,4,0
196.0,8.0,334.0,0.6452599,1.0,0.7799043,13.0,0.0,1.0,0.0,4.7215567,6.0,-1.0,895.0,393.33334,12700.0,843300.0,387450.0,2533.5715,6726.2256,4091.517,0.0,0.0,0.0,0.6893729,0.033416633,0.03333367,0.033333838,0.21054299,0.33103254,0.080050506,0.032934133,0.0149700595,0.6875,0.3125,0.31163913,0.1,0.5,-0.18666667,-0.31666666,-0.05,0.0,0.0,0.5,0.0,1700,2,3
480.0,10.0,560.0,0.5542857,1.0,0.6931818,25.0,3.0,11.0,0.0,4.6875,7.0,4.0,1200.0,324.33334,0.0,843300.0,192642.86,0.0,7060.0,3165.0217,646.0,1300.0,973.0,0.02861915,0.028586358,0.028578557,0.028583214,0.8856327,0.41002524,0.105618685,0.025,0.014285714,0.6363636,0.36363637,0.38257575,0.1,0.85,-0.2234375,-0.5,-0.125,0.0,0.0,0.5,0.0,1000,4,6
213.0,11.0,452.0,0.529148,1.0,0.69148934,2.0,2.0,1.0,3.0,4.714602,7.0,-1.0,495.0,166.66667,0.0,843300.0,321625.84,0.0,3578.122,2164.5571,711.0,1100.0,905.5,0.028642444,0.028577317,0.028589783,0.31267983,0.60151064,0.29979187,0.18462163,0.03761062,0.006637168,0.85,0.15,0.31656417,0.0625,1.0,-0.1404762,-0.3,-0.05,0.37727273,0.5681818,0.122727275,0.5681818,2100,4,0
106.0,9.0,201.0,0.6145833,1.0,0.72950816,1.0,1.0,3.0,0.0,4.9104476,9.0,-1.0,518.0,104.0,0.0,843300.0,266222.22,0.0,5927.438,3211.9202,9900.0,9900.0,9900.0,0.022224093,0.02248886,0.13303724,0.8000266,0.02222323,0.39979902,0.106215216,0.03482587,0.014925373,0.7,0.3,0.29100186,0.1,0.7,-0.11666667,-0.15,-0.1,0.9,0.6,0.4,0.6,8300,0,2
505.0,11.0,148.0,0.6258503,1.0,0.7254902,5.0,2.0,1.0,0.0,4.574324,7.0,4.0,798.0,221.16667,0.0,843300.0,185600.0,0.0,3246.1074,2327.537,3100.0,3100.0,3100.0,0.028572252,0.123036414,0.028572153,0.02857172,0.7912475,0.3297619,0.04547619,0.04054054,0.033783782,0.54545456,0.45454547,0.27380952,0.1,0.5,-0.18,-0.3,-0.1,0.64285713,0.21428572,0.14285715,0.21428572,759,4,2
336.0,11.0,688.0,0.4481752,1.0,0.6128205,11.0,0.0,1.0,0.0,4.7281976,10.0,-1.0,745.0,177.0,0.0,843300.0,164610.0,0.0,6419.826,2732.1348,0.0,0.0,0.0,0.020035777,0.020210361,0.91853243,0.021220671,0.02000074,0.50331795,0.19430223,0.06104651,0.018895349,0.76363635,0.23636363,0.46960008,0.1,1.0,-0.21420941,-0.6,-0.05,0.0,0.0,0.5,0.0,461,5,3
248.0,8.0,527.0,0.48526523,1.0,0.5884058,30.0,2.0,8.0,0.0,4.9259963,10.0,-1.0,369.0,131.7,4300.0,843300.0,325350.0,1492.125,5659.938,3621.5312,3000.0,3000.0,3000.0,0.020122534,0.020013439,0.02018156,0.020025799,0.9196567,0.46768987,0.23567493,0.05882353,0.009487666,0.8611111,0.1388889,0.3646139,0.033333335,0.8,-0.13666667,-0.2,-0.1,0.0,0.0,0.5,0.0,2900,0,0
574.0,9.0,846.0,0.43608123,1.0,0.5889328,17.0,0.0,1.0,0.0,4.763593,10.0,4.0,2700.0,497.33334,0.0,690400.0,146160.0,0.0,3299.283,1543.0999,0.0,0.0,0.0,0.02000351,0.11967913,0.44113007,0.020002337,0.39918494,0.44736427,0.08904146,0.040189125,0.024822695,0.6181818,0.38181818,0.31600937,0.0625,0.8,-0.20634921,-0.6,-0.008333334,0.15,-0.1,0.35,0.1,196,5,3
226.0,9.0,357.0,0.53333336,1.0,0.6974359,7.0,5.0,1.0,0.0,4.207283,10.0,-1.0,377.0,182.625,0.0,843300.0,229230.0,0.0,3579.0168,2111.842,2700.0,3100.0,2900.0,0.020003006,0.118302055,0.020001989,0.020001918,0.82169104,0.4500666,0.19833499,0.05602241,0.005602241,0.90909094,0.09090909,0.30616882,0.1,0.5,-0.33333334,-0.5,-0.16666667,0.0,0.0,0.5,0.0,1300,4,1
453.0,12.0,746.0,0.36608344,1.0,0.40687162,3.0,2.0,27.0,1.0,5.0455766,7.0,4.0,589.0,221.0,0.0,843300.0,168142.86,0.0,4331.39,2265.2668,1400.0,1400.0,1400.0,0.028571885,0.885583,0.02857161,0.028701862,0.028571652,0.41743073,0.07737309,0.036193028,0.008042895,0.8181818,0.18181819,0.17863356,0.0625,0.4,-0.30092594,-0.7,-0.125,0.72727275,-0.18181819,0.22727273,0.18181819,4200,1,5
161.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,-1.0,84.0,26.0,77600.0,843300.0,441580.0,3125.4639,4230.6426,3597.598,0.0,0.0,0.0,0.0400524,0.041111708,0.040001657,0.8388184,0.04001584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.0,2100,1,3
540.0,6.0,745.0,0.5021038,1.0,0.67741936,17.0,4.0,6.0,0.0,4.652349,6.0,4.0,506.0,127.833336,118700.0,843300.0,577200.0,3308.9114,7703.942,5274.498,1500.0,2200.0,1850.0,0.034950227,0.033361107,0.033729684,0.86229503,0.035663962,0.6039841,0.23020236,0.061744966,0.014765101,0.80701756,0.19298245,0.45694992,0.05,1.0,-0.30012625,-0.6,-0.125,0.7,0.5,0.2,0.5,440,0,2
659.0,9.0,296.0,0.7128378,1.0,0.8548387,11.0,0.0,0.0,1.0,4.7128377,7.0,217.0,1200.0,446.42856,4000.0,617900.0,282814.28,1968.15,4841.7954,3484.2163,0.0,0.0,0.0,0.028632486,0.20835656,0.028603336,0.56744707,0.16696054,0.41868132,0.094209954,0.033783782,0.030405406,0.5263158,0.47368422,0.38613635,0.1,0.8,-0.13465609,-0.25,-0.05,0.26666668,0.075,0.23333333,0.075,11000,0,2
664.0,8.0,542.0,0.5510204,1.0,0.7429467,6.0,0.0,1.0,0.0,4.931734,8.0,217.0,397.0,327.5,0.0,617900.0,112062.5,0.0,4170.9487,2270.467,0.0,0.0,0.0,0.025002358,0.40129948,0.5236003,0.025095977,0.025001919,0.50616884,0.15373376,0.04612546,0.014760148,0.75757575,0.24242425,0.41257143,0.1,1.0,-0.33125,-0.8,-0.1,0.0,0.0,0.5,0.0,1600,1,4
219.0,10.0,180.0,0.6235955,1.0,0.6107383,7.0,5.0,11.0,1.0,5.3,6.0,-1.0,544.0,121.43166,46800.0,843300.0,578866.7,2341.6326,7254.209,4979.176,1900.0,3900.0,3000.0,0.36368752,0.03335756,0.0334275,0.5333434,0.03618401,0.38181818,0.18181819,0.022222223,0.0,1.0,0.0,0.22727273,0.13636364,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5100,0,1
216.0,10.0,636.0,0.50885665,1.0,0.6622691,5.0,3.0,7.0,0.0,5.0,7.0,-1.0,610.0,207.0,0.0,843300.0,274314.28,0.0,4213.2705,2804.7266,12500.0,12500.0,12500.0,0.028663676,0.028579425,0.31298536,0.029102156,0.6006694,0.3990589,0.058217075,0.040880505,0.022012578,0.65,0.35,0.2818723,0.033333335,0.7,-0.2670635,-1.0,-0.125,0.6,0.5,0.1,0.5,1500,0,4
525.0,6.0,1067.0,0.40232107,1.0,0.527027,16.0,4.0,15.0,0.0,4.833177,10.0,4.0,4200.0,565.0,4200.0,843300.0,174200.0,2487.1667,4200.0,3363.0745,4000.0,4000.0,4000.0,0.24708207,0.0200206,0.1267935,0.020092174,0.58601165,0.4568355,0.17057776,0.045923147,0.014995314,0.75384617,0.24615385,0.35166755,0.033333335,0.85,-0.23420139,-0.5,-0.05,0.0,0.0,0.5,0.0,2400,3,3
43.0,11.0,1425.0,0.38693467,1.0,0.55331755,1.0,1.0,13.0,0.0,4.5185966,3.0,-1.0,0.0,-1.0,77200.0,843300.0,376933.34,2385.6716,3412.3008,2945.5535,929.0,929.0,929.0,0.06666668,0.7329456,0.06666767,0.06705285,0.06666718,0.5014301,0.16026981,0.07157895,0.02736842,0.7234042,0.27659574,0.41628364,0.033333335,1.0,-0.35505697,-0.8,-0.125,0.85,0.25,0.35,0.25,805,1,2
171.0,9.0,321.0,0.54285717,1.0,0.7016575,7.0,4.0,1.0,1.0,4.2866044,7.0,-1.0,871.0,207.0,13300.0,843300.0,203642.86,2186.4,7641.222,4081.9216,11500.0,11500.0,11500.0,0.030294916,0.5821802,0.028572142,0.3303808,0.02857193,0.39005074,0.190625,0.028037382,0.0062305294,0.8181818,0.18181819,0.48174602,0.2,1.0,-0.75,-1.0,-0.5,0.0,0.0,0.5,0.0,1000,1,0
255.0,12.0,973.0,0.4908504,1.0,0.628125,18.0,3.0,16.0,0.0,4.594039,9.0,-1.0,457.0,199.0,0.0,843300.0,218077.78,0.0,4836.2544,2254.7966,1300.0,34100.0,17700.0,0.2220469,0.26911044,0.022224123,0.4643951,0.02222343,0.49532434,-0.033368845,0.02774923,0.029804727,0.48214287,0.51785713,0.301922,0.0625,1.0,-0.34181035,-0.8,-0.05,0.75,0.375,0.25,0.375,664,1,0
512.0,11.0,616.0,0.5693694,1.0,0.70291775,27.0,3.0,20.0,1.0,4.3555193,7.0,4.0,544.0,191.0,7400.0,843300.0,574042.9,2340.5,6812.3003,4556.511,720.0,11200.0,5960.0,0.17418562,0.02858333,0.028571818,0.7400877,0.028571546,0.48743102,0.08092211,0.04707792,0.035714287,0.5686275,0.43137255,0.4091954,0.05,1.0,-0.27048162,-0.6,-0.071428575,0.15,0.4,0.35,0.4,803,0,2
497.0,10.0,310.0,0.4935065,1.0,0.53953487,4.0,3.0,17.0,0.0,4.787097,5.0,4.0,707.0,258.4,2600.0,843300.0,203540.0,1951.1666,3257.026,2809.2168,7500.0,7500.0,7500.0,0.23974735,0.040002353,0.040001445,0.040000994,0.6402479,0.51847404,0.22689936,0.06451613,0.009677419,0.8695652,0.13043478,0.3484091,0.13636364,1.0,-0.225,-0.5,-0.05,0.9,0.4,0.4,0.4,1700,4,3
687.0,10.0,349.0,0.5294118,1.0,0.58189654,25.0,3.0,10.0,0.0,4.5415473,9.0,217.0,795.0,431.44446,6000.0,69100.0,43044.445,1948.4166,6491.0,3483.9482,2300.0,14700.0,8500.0,0.022329843,0.02225866,0.02223006,0.910955,0.0222264,0.6666667,0.18869048,0.034383953,0.014326648,0.7058824,0.29411766,0.5416667,0.1,1.0,-0.4475,-1.0,-0.1875,0.0,0.0,0.5,0.0,4200,0,2
359.0,13.0,1015.0,0.48662552,1.0,0.66722405,4.0,2.0,0.0,26.0,4.453202,5.0,-1.0,4.0,0.518,210300.0,843300.0,636240.0,3010.1042,5877.6426,4246.6084,1900.0,2700.0,2300.0,0.04000204,0.04127069,0.04008626,0.8386409,0.040000062,0.44484046,-0.020097403,0.058128078,0.0591133,0.49579832,0.5042017,0.4180672,0.05,1.0,-0.45537698,-1.0,-0.05,0.4,-0.4,0.1,0.4,4500,1,1
14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,-1.0,1900.0,275.22223,0.0,843300.0,174710.0,0.0,5760.5317,3095.0195,0.0,0.0,0.0,0.020012042,0.020007458,0.5975273,0.341694,0.020759188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1600,5,3
616.0,11.0,110.0,0.7830189,1.0,0.9344262,8.0,5.0,0.0,0.0,4.7272725,9.0,4.0,462.0,320.55554,3500.0,690400.0,206155.56,1083.4923,3885.2605,2771.5037,2200.0,2200.0,2200.0,0.31897613,0.022241121,0.022260305,0.022256203,0.6142662,0.41203704,0.29166666,0.06363636,0.009090909,0.875,0.125,0.41666666,0.16666667,0.8,-0.125,-0.125,-0.125,0.375,-0.125,0.125,0.125,1200,2,3
518.0,12.0,392.0,0.5064935,1.0,0.6367521,7.0,1.0,0.0,0.0,4.630102,5.0,4.0,720.0,203.8,1000.0,843300.0,314280.0,860.0,3756.4148,2474.1829,0.0,0.0,0.0,0.14935698,0.040014956,0.73053724,0.040087454,0.040003356,0.43366668,0.051333334,0.028061224,0.022959184,0.55,0.45,0.38636363,0.1,0.6,-0.3074074,-0.6,-0.1,0.1,-0.1,0.4,0.1,799,5,3
394.0,11.0,357.0,0.64450866,1.0,0.75518674,11.0,4.0,1.0,0.0,5.044818,4.0,-1.0,150.0,36.75,7600.0,843300.0,375550.0,1880.9333,3456.8962,2788.994,909.0,909.0,909.0,0.050005928,0.5491419,0.050219145,0.051093634,0.29953942,0.50147057,0.20588236,0.025210084,0.0028011205,0.9,0.1,0.43333334,0.25,0.8,-0.4,-0.4,-0.4,0.15833333,-0.041666668,0.34166667,0.041666668,757,1,1
387.0,10.0,190.0,0.6378378,1.0,0.7416667,5.0,4.0,1.0,0.0,4.7210526,4.0,-1.0,503.0,137.6475,3100.0,843300.0,391125.0,1171.2222,3476.0408,2446.381,513.0,3100.0,1971.0,0.36055437,0.050277937,0.050000448,0.05000033,0.48916695,0.42615956,0.14796692,0.057894737,0.010526316,0.84615386,0.15384616,0.29952773,0.1,1.0,-0.15625,-0.1875,-0.125,0.37727273,0.11818182,0.122727275,0.11818182,913,2,1
673.0,10.0,195.0,0.6458333,1.0,0.766129,3.0,1.0,1.0,0.0,4.717949,5.0,217.0,373.0,298.0,4800.0,617900.0,376740.0,1321.7222,5982.8623,3243.7913,0.0,0.0,0.0,0.040000096,0.040000025,0.83999777,0.040000092,0.040002037,0.30958334,-0.0070833336,0.041025642,0.03076923,0.5714286,0.42857143,0.20284091,0.05,0.33333334,-0.22916667,-0.5,-0.05,0.45,0.043181818,0.05,0.043181818,1000,5,2
50.0,13.0,1653.0,0.37569746,1.0,0.54127485,34.0,2.0,1.0,0.0,4.5329704,10.0,-1.0,1200.0,374.25,0.0,843300.0,189800.0,0.0,5114.8115,2211.2234,26600.0,26600.0,26600.0,0.020001967,0.02000208,0.29637358,0.02001399,0.6436084,0.4230099,0.0522105,0.03811252,0.02661827,0.58878505,0.41121495,0.3231265,0.05,0.9,-0.26107955,-1.0,-0.05,0.45454547,0.13636364,0.045454547,0.13636364,15300,5,2
570.0,8.0,138.0,0.6911765,1.0,0.80246913,5.0,3.0,0.0,1.0,4.1014495,8.0,4.0,707.0,207.85715,0.0,690400.0,256200.0,0.0,4900.296,3076.8813,5100.0,11100.0,8100.0,0.025255715,0.02512814,0.025838407,0.49369043,0.43008733,0.4229128,0.18636364,0.050724637,0.007246377,0.875,0.125,0.37272727,0.13636364,1.0,-0.7,-0.7,-0.7,0.0,0.0,0.5,0.0,1500,0,0
175.0,12.0,761.0,0.48501363,1.0,0.592955,13.0,4.0,9.0,3.0,4.8212876,5.0,-1.0,859.0,193.0,3100.0,843300.0,233360.0,1443.2,5021.763,2922.9553,2300.0,3100.0,2833.3333,0.040000893,0.040000346,0.6330477,0.040000193,0.24695085,0.30734128,0.019246032,0.021024967,0.015768725,0.5714286,0.42857143,0.21458334,0.05,0.5,-0.21041666,-0.4,-0.1,0.0,0.0,0.5,0.0,918,5,3
