 timedelta, n_tokens_title, n_tokens_content, n_unique_tokens, n_non_stop_words, n_non_stop_unique_tokens, num_hrefs, num_self_hrefs, num_imgs, num_videos, average_token_length, num_keywords, kw_min_min, kw_max_min, kw_avg_min, kw_min_max, kw_max_max, kw_avg_max, kw_min_avg, kw_max_avg, kw_avg_avg, self_reference_min_shares, self_reference_max_shares, self_reference_avg_sharess, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, global_subjectivity, global_sentiment_polarity, global_rate_positive_words, global_rate_negative_words, rate_positive_words, rate_negative_words, avg_positive_polarity, min_positive_polarity, max_positive_polarity, avg_negative_polarity, min_negative_polarity, max_negative_polarity, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity, shares,data_channel,weekday
576.0,6.0,1578.0,0.3905552,1.0,0.58232045,17.0,5.0,1.0,0.0,4.839037,8.0,4.0,817.0,338.2,0.0,690400.0,108975.0,0.0,4952.0244,2034.6193,1900.0,7100.0,4633.3335,0.02514219,0.4737062,0.02505957,0.02514372,0.45094836,0.33909854,0.12761736,0.039923955,0.009505703,0.8076923,0.1923077,0.38488626,0.1,1.0,-0.18476191,-0.4,-0.05,0.0,-0.1,0.5,0.1,3900,0,1
412.0,8.0,998.0,0.4750763,1.0,0.6573311,26.0,0.0,1.0,0.0,4.748497,10.0,4.0,1300.0,344.8889,0.0,843300.0,230580.0,0.0,4220.0,2322.3225,0.0,0.0,0.0,0.020001415,0.020001402,0.72579604,0.020000873,0.21420029,0.43615726,-0.0545619,0.019038076,0.029058116,0.39583334,0.6041667,0.28572,0.033333335,1.0,-0.30565134,-0.6,-0.05,0.0,0.0,0.5,0.0,1200,5,4
162.0,8.0,239.0,0.62660944,1.0,0.74496645,2.0,1.0,3.0,2.0,4.5941424,5.0,-1.0,415.0,114.0,0.0,843300.0,211980.0,0.0,3514.164,1951.0486,16300.0,16300.0,16300.0,0.040004738,0.04000472,0.83998364,0.040002845,0.04000407,0.5202778,0.07083333,0.029288704,0.012552301,0.7,0.3,0.31666666,0.1,0.6,-0.26666668,-0.5,-0.05,0.15,-0.05,0.35,0.05,3300,5,2
587.0,8.0,430.0,0.52693206,1.0,0.712,5.0,0.0,1.0,0.0,4.9651165,7.0,4.0,1200.0,403.2857,20200.0,690400.0,152271.42,2650.8975,5250.0,3710.3499,0.0,0.0,0.0,0.028582402,0.028572155,0.031032473,0.14948945,0.7623235,0.61997247,0.13103986,0.08372093,0.018604651,0.8181818,0.18181819,0.3063964,0.0625,0.8,-0.50223213,-0.8,-0.125,0.45454547,0.13636364,0.045454547,0.13636364,6300,4,4
105.0,13.0,280.0,0.5379061,1.0,0.65317917,2.0,1.0,1.0,2.0,4.5321426,6.0,-1.0,619.0,138.33333,3800.0,843300.0,508566.66,1528.7778,6014.95,3909.4795,0.0,0.0,0.0,0.03333431,0.033368103,0.40570727,0.49425495,0.03333538,0.38264462,0.102066115,0.035714287,0.007142857,0.8333333,0.16666667,0.29454544,0.1,1.0,-0.35,-0.5,-0.2,1.0,0.5,0.5,0.5,776,0,3
610.0,12.0,1981.0,0.44767737,1.0,0.6447368,29.0,13.0,10.0,20.0,4.654215,9.0,4.0,1500.0,638.1111,565.0,690400.0,243473.89,565.0,6005.3335,3308.5837,91.0,6400.0,2869.5557,0.24461922,0.46669257,0.02222504,0.24424072,0.022222463,0.51766896,0.094024785,0.04189803,0.023220595,0.64341086,0.35658914,0.38861212,0.033333335,1.0,-0.35682368,-0.8,-0.125,0.0,0.0,0.5,0.0,2200,2,2
83.0,12.0,774.0,0.48694518,1.0,0.7639594,1.0,0.0,24.0,0.0,4.24031,8.0,-1.0,607.0,161.28572,0.0,843300.0,175087.5,0.0,5685.75,2603.686,0.0,0.0,0.0,0.025001988,0.025002502,0.64922667,0.27575353,0.02501532,0.4445119,0.10870076,0.027131783,0.007751938,0.7777778,0.22222222,0.37157288,0.1,0.85,-0.32916668,-1.0,-0.1,0.0,0.0,0.5,0.0,1700,5,4
135.0,8.0,1215.0,0.46089152,1.0,0.6925373,9.0,1.0,5.0,0.0,4.5341563,7.0,-1.0,669.0,110.666664,0.0,843300.0,219285.72,0.0,3485.2444,2092.4421,1900.0,1900.0,1900.0,0.028602678,0.028573118,0.88567865,0.028572446,0.028573107,0.47502992,0.057335556,0.032098766,0.023045268,0.58208954,0.41791046,0.38644522,0.05,1.0,-0.30389738,-1.0,-0.05,0.0,0.0,0.5,0.0,1200,5,1
514.0,9.0,1142.0,0.4212921,1.0,0.554785,36.0,19.0,6.0,0.0,4.8021016,7.0,4.0,5000.0,1156.1428,5000.0,843300.0,141300.0,1901.7222,6587.2856,3905.045,645.0,16600.0,5156.1,0.028572237,0.16836433,0.028970266,0.02857197,0.7455212,0.39174876,0.09889998,0.026269702,0.00788091,0.7692308,0.23076923,0.25816774,0.05,0.75,-0.15925926,-0.3,-0.1,0.0,0.0,0.5,0.0,5500,4,0
453.0,9.0,304.0,0.6385135,1.0,0.79888266,8.0,0.0,1.0,0.0,4.7796054,5.0,4.0,846.0,282.5,0.0,843300.0,364500.0,0.0,6047.127,3059.9924,0.0,0.0,0.0,0.8399898,0.040003974,0.040002204,0.040002387,0.040001668,0.47514662,0.2586999,0.05592105,0.023026315,0.7083333,0.29166666,0.57909983,0.033333335,1.0,-0.19464286,-0.3,-0.1,0.0,0.0,0.5,0.0,1900,2,5
640.0,13.0,126.0,0.75396824,1.0,0.8947368,4.0,3.0,0.0,0.0,4.5396824,9.0,4.0,919.0,386.33334,3500.0,617900.0,163533.33,1114.6938,8046.3335,3447.263,18200.0,18200.0,18200.0,0.55205965,0.13734059,0.022288008,0.022673558,0.2656382,0.37544644,0.10364583,0.06349207,0.023809524,0.72727275,0.27272728,0.33125,0.033333335,0.8,-0.35833332,-0.625,-0.2,0.375,-0.125,0.125,0.125,1500,2,0
692.0,12.0,265.0,0.5469388,1.0,0.67721516,5.0,0.0,1.0,0.0,4.324528,10.0,217.0,2200.0,667.625,0.0,69100.0,28150.0,0.0,4515.0,2260.4873,0.0,0.0,0.0,0.020229772,0.020015446,0.020576889,0.020862032,0.9183159,0.5707071,0.3209517,0.05283019,0.00754717,0.875,0.125,0.4069805,0.13636364,0.8,-0.19375,-0.2,-0.1875,0.47727272,0.2556818,0.022727273,0.2556818,1600,4,4
611.0,10.0,396.0,0.54545456,1.0,0.70666665,7.0,3.0,1.0,0.0,4.828283,5.0,4.0,1100.0,539.2,2000.0,690400.0,272900.0,1433.3334,3414.5554,2404.789,2000.0,2100.0,2050.0,0.38771036,0.04000069,0.49228442,0.04000048,0.04000404,0.43772018,0.097256154,0.030303031,0.01010101,0.75,0.25,0.36969697,0.1,0.6,-0.28854167,-0.6666667,-0.05,0.0,0.0,0.5,0.0,1300,5,1
471.0,9.0,713.0,0.47907647,1.0,0.6641604,6.0,2.0,11.0,1.0,4.4095373,9.0,4.0,1600.0,387.875,0.0,843300.0,142122.22,0.0,5939.9287,2711.92,2500.0,2500.0,2500.0,0.022224106,0.022314848,0.58066636,0.02223474,0.35255995,0.480811,0.2256738,0.06171108,0.005610098,0.9166667,0.083333336,0.3670479,0.033333335,1.0,-0.27708334,-0.6666667,-0.075,0.05,-0.075,0.45,0.075,2900,5,1
688.0,10.0,995.0,0.3758794,1.0,0.560219,8.0,5.0,1.0,0.0,4.7346735,10.0,217.0,632.0,374.2857,0.0,69100.0,25690.0,0.0,3645.0576,1872.4049,1900.0,2700.0,2433.3333,0.53759474,0.020012714,0.020076597,0.020017015,0.40229893,0.4439624,0.177416,0.052261308,0.0090452265,0.852459,0.14754099,0.3791105,0.05,1.0,-0.2654321,-0.5,-0.125,0.25,0.25,0.25,0.25,1300,4,1
567.0,11.0,493.0,0.41900647,1.0,0.5477032,2.0,2.0,1.0,0.0,4.1663284,8.0,4.0,534.0,199.42857,0.0,690400.0,139437.5,0.0,3268.103,2068.1475,7600.0,7600.0,7600.0,0.025000563,0.025001662,0.025000509,0.025000237,0.89999706,0.5044372,0.15201569,0.026369167,0.004056795,0.8666667,0.13333334,0.31333667,0.1,0.5,-0.2125,-0.3,-0.125,0.45454547,0.13636364,0.045454547,0.13636364,4300,4,3
139.0,14.0,292.0,0.6262976,1.0,0.7928994,2.0,2.0,1.0,0.0,4.400685,7.0,-1.0,500.0,130.2,0.0,843300.0,236857.14,0.0,4412.3784,2572.8843,1100.0,2300.0,1700.0,0.028573483,0.7426859,0.17091458,0.028630825,0.029195212,0.37777779,0.0065104165,0.020547945,0.0102739725,0.6666667,0.33333334,0.21041666,0.0625,0.6,-0.4,-0.6,-0.2,0.0,0.0,0.5,0.0,1200,1,4
469.0,10.0,1928.0,0.34270558,1.0,0.51606977,23.0,21.0,11.0,0.0,4.210581,10.0,4.0,602.0,298.6,7700.0,843300.0,139180.0,2064.9014,3266.6985,2619.1116,736.0,7100.0,2921.4546,0.020025726,0.020035734,0.12042751,0.02000014,0.8195109,0.4578319,0.16966365,0.05860996,0.020228216,0.7434211,0.25657895,0.41481486,0.05,1.0,-0.29173788,-1.0,-0.1,0.0,0.0,0.5,0.0,1400,4,3
283.0,13.0,735.0,0.46648043,1.0,0.60762334,10.0,6.0,9.0,0.0,4.9061227,8.0,-1.0,863.0,216.375,12700.0,843300.0,177512.5,2395.7715,3935.29,3080.4485,485.0,12700.0,5709.6,0.14394085,0.5317301,0.025077792,0.025112743,0.2741385,0.45439005,0.10659479,0.02585034,0.008163265,0.76,0.24,0.2984051,0.1,0.7,-0.24652778,-0.5,-0.1,0.5,-0.5,0.0,0.5,784,1,0
692.0,9.0,576.0,0.48207885,1.0,0.62716764,13.0,2.0,1.0,1.0,4.6302085,10.0,217.0,1500.0,519.625,0.0,69100.0,19040.0,0.0,2648.1792,1730.444,827.0,2300.0,1563.5,0.020001065,0.02001206,0.8201045,0.11988146,0.020000955,0.44,0.07883777,0.045138888,0.024305556,0.65,0.35,0.24090035,0.05,0.6,-0.18690476,-0.5,-0.1,0.0,0.0,0.5,0.0,1400,5,4
86.0,11.0,623.0,0.49918962,1.0,0.61538464,7.0,3.0,10.0,1.0,5.1813803,5.0,-1.0,233.0,45.8,84800.0,843300.0,337840.0,2379.8728,3451.919,2951.891,900.0,900.0,900.0,0.040004123,0.38096005,0.49821585,0.040817525,0.040002454,0.47526455,0.032589287,0.025682183,0.020866774,0.55172414,0.44827586,0.3530134,0.0625,1.0,-0.35192308,-1.0,-0.05,0.0,0.0,0.5,0.0,812,5,1
729.0,10.0,381.0,0.54617417,1.0,0.74757284,8.0,0.0,1.0,0.0,4.8477693,6.0,217.0,631.0,424.33334,0.0,17100.0,4333.3335,0.0,3165.5,1062.1908,0.0,0.0,0.0,0.69993883,0.033704225,0.19968797,0.0333346,0.033334382,0.49691287,0.14672664,0.060367454,0.020997375,0.7419355,0.2580645,0.3478096,0.0625,0.7,-0.22881944,-0.3888889,-0.1,1.0,0.5,0.5,0.5,1700,2,2
640.0,9.0,583.0,0.5873606,1.0,0.7705882,19.0,4.0,10.0,0.0,4.4185247,5.0,4.0,900.0,401.0,4400.0,617900.0,375060.0,2571.4,4620.785,3494.2998,1000.0,2800.0,1900.0,0.0400002,0.24420214,0.040000107,0.63579744,0.040000096,0.5011373,0.047715053,0.02058319,0.017152658,0.54545456,0.45454547,0.3125,0.05,0.6,-0.26208332,-0.5,-0.033333335,1.0,-0.5,0.5,0.5,6000,0,0
665.0,6.0,310.0,0.58064514,1.0,0.7307692,4.0,1.0,1.0,0.0,4.616129,4.0,217.0,614.0,404.5,2700.0,617900.0,198075.0,1643.6666,3200.1155,2637.9358,2500.0,2500.0,2500.0,0.38842905,0.05000506,0.05060194,0.050000574,0.46096337,0.6001419,0.15399231,0.048387095,0.012903226,0.7894737,0.21052632,0.31040403,0.1,0.5,-0.30555555,-0.5,-0.15555556,0.2888889,-0.15555556,0.21111111,0.15555556,895,2,3
666.0,11.0,350.0,0.6172107,1.0,0.7297297,8.0,2.0,1.0,0.0,4.885714,4.0,217.0,386.0,321.25,25200.0,617900.0,182225.0,1972.4479,3173.044,2704.8975,1900.0,1900.0,1900.0,0.0532317,0.050232273,0.7960161,0.050512917,0.050006982,0.41300437,0.13417909,0.045714285,0.014285714,0.7619048,0.23809524,0.3259064,0.033333335,0.8,-0.28833333,-0.5,-0.05,0.45454547,0.13636364,0.045454547,0.13636364,1300,5,2
511.0,8.0,289.0,0.6180556,1.0,0.752809,5.0,4.0,1.0,0.0,5.1626296,6.0,4.0,2800.0,576.0,2800.0,843300.0,194966.67,2800.0,5072.9507,3667.0503,4800.0,21100.0,11966.667,0.8662669,0.03333818,0.033563867,0.033420917,0.03341011,0.38487375,0.08954545,0.055363324,0.017301038,0.7619048,0.23809524,0.25227273,0.033333335,0.7,-0.27,-0.4,-0.05,0.0,0.0,0.5,0.0,4800,3,3
279.0,10.0,290.0,0.5441696,1.0,0.6860465,6.0,1.0,1.0,0.0,4.7620687,9.0,-1.0,910.0,282.44446,1100.0,843300.0,271755.56,1005.0,3759.263,2480.9978,8200.0,8200.0,8200.0,0.02222462,0.022225166,0.6528388,0.27985096,0.022860447,0.4257101,0.14822473,0.03448276,0.013793103,0.71428573,0.2857143,0.34190476,0.1,0.5,-0.15069444,-0.16666667,-0.125,0.39166668,0.30833334,0.108333334,0.30833334,818,5,4
478.0,13.0,964.0,0.46680716,1.0,0.6642984,12.0,4.0,1.0,0.0,4.5228214,6.0,4.0,410.0,135.0,53100.0,843300.0,306850.0,2434.4602,4054.4702,3146.7305,1600.0,7500.0,3500.0,0.6983024,0.033366904,0.20137034,0.033386275,0.03357408,0.41720778,0.1764588,0.05394191,0.0093361,0.852459,0.14754099,0.34622544,0.1,1.0,-0.19320987,-0.3888889,-0.05,0.0,0.0,0.5,0.0,5500,5,1
160.0,11.0,437.0,0.5763889,1.0,0.752809,9.0,0.0,1.0,0.0,4.8237987,9.0,-1.0,1400.0,286.66666,0.0,843300.0,184188.89,0.0,3511.013,1615.5433,0.0,0.0,0.0,0.56838477,0.02222549,0.36494043,0.022224542,0.022224747,0.35635895,0.022663655,0.029748283,0.018306635,0.61904764,0.3809524,0.24254912,0.033333335,0.5,-0.30104166,-0.6,-0.125,0.0,0.0,0.5,0.0,646,2,4
724.0,13.0,749.0,0.4245283,1.0,0.6130653,8.0,3.0,1.0,1.0,4.376502,6.0,217.0,484.0,362.75,0.0,37400.0,20050.0,0.0,6056.5454,2364.9023,4000.0,4000.0,4000.0,0.03333432,0.70000774,0.033349346,0.033420336,0.19988824,0.45684224,0.17508417,0.044058744,0.010680908,0.80487806,0.19512194,0.41464648,0.1,1.0,-0.23055555,-0.5,-0.15555556,0.16666667,0.033333335,0.33333334,0.033333335,39400,1,0
609.0,11.0,850.0,0.4163701,1.0,0.56707317,12.0,3.0,1.0,1.0,4.844706,6.0,4.0,1100.0,437.16666,6500.0,690400.0,243466.67,2204.5322,5786.759,3464.824,939.0,5200.0,3069.5,0.03333386,0.033333544,0.8654066,0.03333351,0.034592498,0.34056187,0.0014835858,0.016470589,0.022352941,0.42424244,0.57575756,0.33214286,0.1,0.5,-0.22024854,-0.6,-0.05,0.0,0.0,0.5,0.0,592,5,3
35.0,12.0,1858.0,0.35496184,1.0,0.59275055,30.0,5.0,2.0,0.0,4.152314,4.0,-1.0,86.0,28.0,0.0,843300.0,549325.0,0.0,3406.4539,2469.9487,413.0,21900.0,6242.6,0.79974747,0.05005024,0.05009722,0.05010289,0.05000219,0.43167362,0.12909085,0.03767492,0.0134553285,0.7368421,0.2631579,0.3090909,0.033333335,1.0,-0.20035714,-0.5,-0.05,0.0,0.0,0.5,0.0,2200,2,3
575.0,11.0,748.0,0.45209175,1.0,0.6132723,5.0,5.0,1.0,1.0,4.6631017,7.0,4.0,1100.0,457.14285,1200.0,690400.0,126642.86,1150.0,3304.7832,2301.927,2400.0,2400.0,2400.0,0.028572323,0.7484913,0.16573425,0.028630123,0.028572017,0.4528459,0.12675852,0.062834226,0.013368984,0.8245614,0.1754386,0.2833978,0.1,0.7,-0.27029914,-0.4,-0.05,0.3,0.25,0.2,0.25,468,1,2
714.0,7.0,560.0,0.5092937,1.0,0.6458333,4.0,2.0,14.0,0.0,4.5053573,6.0,217.0,671.0,408.83334,2200.0,51900.0,19166.666,1239.3334,2822.7778,2187.4167,2200.0,4100.0,3150.0,0.033338208,0.37156972,0.19406375,0.03352915,0.36749917,0.5628607,0.15012532,0.06607143,0.03214286,0.6727273,0.3272727,0.37928805,0.1,0.85,-0.31905866,-0.6,-0.05,0.0,0.0,0.5,0.0,2500,1,3
612.0,10.0,606.0,0.52483445,1.0,0.6946779,13.0,0.0,1.0,0.0,4.572607,8.0,4.0,5100.0,984.375,5100.0,690400.0,204137.5,2655.139,5100.0,3735.0242,0.0,0.0,0.0,0.43810475,0.4023043,0.025199931,0.025768287,0.10862273,0.3787644,0.05201433,0.028052805,0.028052805,0.5,0.5,0.361631,0.1,1.0,-0.24477124,-0.5,-0.05,0.4,-0.4,0.1,0.4,4600,2,0
728.0,12.0,62.0,0.88709676,1.0,0.9268292,3.0,2.0,0.0,1.0,4.870968,6.0,217.0,513.0,343.25,0.0,28000.0,12433.333,0.0,5439.1665,2360.2104,928.0,928.0,928.0,0.033388257,0.033429336,0.033354864,0.8664896,0.033337962,0.46666667,0.18333334,0.048387095,0.048387095,0.5,0.5,0.53333336,0.4,0.8,-0.2777778,-0.33333334,-0.2,0.4,-0.3,0.1,0.3,1100,0,3
386.0,9.0,1199.0,0.48299912,1.0,0.68345326,6.0,5.0,1.0,25.0,4.448707,4.0,-1.0,294.0,72.75,15800.0,843300.0,377600.0,1808.2562,3474.159,2780.2664,1900.0,10600.0,5300.0,0.050004724,0.52499163,0.3239782,0.051025424,0.05000003,0.48684597,0.024628723,0.053377815,0.04587156,0.53781515,0.46218488,0.44726953,0.05,1.0,-0.43253246,-1.0,-0.05,0.0,0.0,0.5,0.0,640,1,2
291.0,13.0,894.0,0.45278725,1.0,0.62857145,5.0,2.0,2.0,0.0,4.8199105,9.0,-1.0,640.0,289.0,0.0,843300.0,179589.0,0.0,3574.353,1729.2552,1400.0,1400.0,1400.0,0.022223981,0.022224119,0.39546713,0.13282405,0.42726073,0.48749313,0.08692152,0.05033557,0.026845638,0.65217394,0.3478261,0.29667485,0.05,1.0,-0.20625,-1.0,-0.05,0.5,-0.0625,0.0,0.0625,1800,5,6
205.0,12.0,170.0,0.6804734,1.0,0.815534,4.0,2.0,1.0,1.0,4.7588234,4.0,-1.0,416.0,103.75,18500.0,843300.0,408875.0,1799.6478,3572.0134,2660.186,1100.0,1300.0,1200.0,0.7985862,0.050001066,0.050000165,0.050001077,0.0514115,0.45,0.09583333,0.011764706,0.01764706,0.4,0.6,0.3875,0.375,0.4,-0.108333334,-0.125,-0.1,0.0,0.0,0.5,0.0,969,2,1
441.0,8.0,380.0,0.6164021,1.0,0.80263156,3.0,2.0,1.0,0.0,4.573684,6.0,4.0,924.0,363.5,3900.0,843300.0,216183.33,1885.2,4256.144,3099.9102,1100.0,1100.0,1100.0,0.033333514,0.8665981,0.0333336,0.03340134,0.03333342,0.5292641,0.18954185,0.055263158,0.013157895,0.8076923,0.1923077,0.39376417,0.1,1.0,-0.43083334,-0.7,-0.1875,0.0,0.0,0.5,0.0,986,1,3
269.0,9.0,502.0,0.56900215,1.0,0.70886075,21.0,2.0,10.0,0.0,4.569721,9.0,-1.0,1100.0,214.0,285.0,843300.0,221276.11,238.0,4331.3975,3181.762,4400.0,4400.0,4400.0,0.02235958,0.022265987,0.022246148,0.022264052,0.91086423,0.442785,0.20176768,0.043824703,0.011952192,0.78571427,0.21428572,0.3662879,0.1,0.8,-0.23333333,-0.4,-0.2,0.45,-0.2,0.05,0.2,2200,4,0
503.0,9.0,182.0,0.679558,1.0,0.8086957,5.0,4.0,1.0,0.0,5.1043954,4.0,4.0,119.0,62.5,19200.0,843300.0,464750.0,1587.9828,3239.5352,2552.7634,2500.0,2500.0,2500.0,0.53416485,0.05000257,0.050001834,0.050000124,0.31583062,0.575,0.2,0.021978023,0.0054945056,0.8,0.2,0.415,0.16,0.6,-0.3,-0.3,-0.3,0.0,0.0,0.5,0.0,552,2,4
699.0,10.0,316.0,0.54113925,1.0,0.684492,4.0,1.0,1.0,0.0,4.731013,8.0,217.0,445.0,324.66666,0.0,69100.0,27012.5,0.0,2916.5898,1723.1385,0.0,0.0,0.0,0.025001634,0.025388053,0.89945525,0.025000215,0.02515483,0.4622615,-0.16431537,0.028481012,0.0664557,0.3,0.7,0.27070707,0.1,0.5,-0.4681217,-0.8,-0.05,0.85,-0.6,0.35,0.6,2100,5,4
731.0,8.0,259.0,0.562753,1.0,0.64444447,19.0,3.0,9.0,0.0,5.023166,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4800.0,4800.0,4800.0,0.028780067,0.028814085,0.028574334,0.8851441,0.028687406,0.29517514,0.05729929,0.015444015,0.011583012,0.5714286,0.42857143,0.24909091,0.13636364,0.5,-0.13869047,-0.1875,-0.05,0.75,0.55,0.25,0.55,761,0,0
609.0,10.0,503.0,0.607362,1.0,0.8051948,18.0,2.0,10.0,0.0,4.7634196,9.0,4.0,802.0,365.25,0.0,690400.0,252233.33,0.0,10415.18,4582.704,805.0,4300.0,2552.5,0.6892587,0.022263553,0.022223929,0.2440307,0.022223134,0.54558235,0.086182475,0.05367793,0.02584493,0.675,0.325,0.34343433,0.13636364,0.5,-0.31602564,-0.8,-0.075,0.0,0.0,0.5,0.0,1300,0,3
247.0,9.0,293.0,0.55018586,1.0,0.6686747,5.0,1.0,1.0,0.0,4.412969,6.0,-1.0,488.0,218.6475,0.0,843300.0,262900.0,0.0,3590.5132,1745.2063,1400.0,1400.0,1400.0,0.70434237,0.19564866,0.033336487,0.033336747,0.033335764,0.3469697,0.094617225,0.023890786,0.0034129692,0.875,0.125,0.32467532,0.13636364,0.6,-0.125,-0.125,-0.125,0.0,0.0,0.5,0.0,897,2,1
157.0,10.0,695.0,0.5139912,1.0,0.6585366,8.0,1.0,9.0,1.0,4.873381,5.0,-1.0,165.0,45.4,20000.0,843300.0,236740.0,2195.923,3509.663,2774.2322,2000.0,2000.0,2000.0,0.040000893,0.040000346,0.6330473,0.040000193,0.24695131,0.32747126,0.0036677115,0.017266188,0.015827337,0.5217391,0.47826087,0.24358585,0.1,0.5,-0.21060605,-0.3,-0.16666667,0.0,0.0,0.5,0.0,636,5,0
24.0,10.0,466.0,0.5538462,1.0,0.7062937,17.0,3.0,1.0,0.0,5.0386267,6.0,-1.0,0.0,-1.0,23100.0,843300.0,238933.33,1889.1842,3401.5254,2388.8486,1600.0,4000.0,2500.0,0.033342652,0.033333424,0.8666543,0.033333372,0.033336293,0.46472222,0.05645833,0.021459227,0.023605151,0.47619048,0.52380955,0.38,0.1,0.6,-0.3068182,-0.8,-0.1,1.0,-0.5,0.5,0.5,1300,5,0
98.0,12.0,542.0,0.53690034,1.0,0.73501575,7.0,7.0,2.0,1.0,4.9889297,9.0,-1.0,691.0,146.625,0.0,843300.0,222811.11,0.0,5890.117,2852.4727,1000.0,17100.0,5360.0,0.022225589,0.2631577,0.37335527,0.3190145,0.022246946,0.505706,0.059735656,0.042435423,0.022140222,0.6571429,0.34285715,0.30161396,0.05,0.9,-0.25208333,-0.7,-0.05,0.0,0.0,0.5,0.0,1200,5,3
520.0,13.0,240.0,0.5644444,1.0,0.67333335,5.0,4.0,1.0,0.0,4.8958335,4.0,4.0,215.0,124.25,3500.0,843300.0,395475.0,1158.0344,3270.8196,2271.635,783.0,2700.0,1438.6666,0.79999864,0.05000014,0.05000112,0.05000005,0.05000005,0.3632165,-0.0018408289,0.054166667,0.05,0.52,0.48,0.26776558,0.1,0.5,-0.27060184,-0.75,-0.125,0.5,0.0,0.0,0.0,1200,2,1
28.0,10.0,509.0,0.522,1.0,0.6634304,9.0,6.0,1.0,0.0,4.8035364,5.0,-1.0,438.0,129.2,78600.0,843300.0,469880.0,3073.7136,4410.2383,3721.8918,1600.0,78600.0,30100.0,0.63979447,0.040007006,0.04012561,0.040108908,0.23996401,0.4929606,0.14791656,0.06090373,0.013752456,0.81578946,0.18421052,0.33006704,0.033333335,1.0,-0.32857144,-0.7,-0.05,0.0,0.0,0.5,0.0,8700,3,3
628.0,9.0,304.0,0.63793105,1.0,0.74594593,12.0,1.0,11.0,0.0,4.5460525,9.0,4.0,1000.0,339.0,7200.0,690400.0,182977.78,2177.4167,14677.777,4811.258,4600.0,4600.0,4600.0,0.02260099,0.022323418,0.022276536,0.9102562,0.02254286,0.66675687,0.30895564,0.065789476,0.0065789474,0.90909094,0.09090909,0.40253246,0.1,1.0,-0.11071429,-0.15,-0.071428575,0.75,0.75,0.25,0.75,2100,0,5
644.0,7.0,657.0,0.4427481,1.0,0.6340782,6.0,6.0,1.0,0.0,4.181126,8.0,4.0,2400.0,644.1667,0.0,617900.0,133625.0,0.0,4251.3525,2482.432,979.0,5400.0,3129.5,0.26395816,0.025010135,0.15819551,0.025117679,0.5277185,0.43470842,0.15638366,0.04718417,0.01826484,0.7209302,0.27906978,0.34097892,0.033333335,0.9,-0.22291666,-0.8,-0.05,1.0,0.6,0.5,0.6,2000,3,3
721.0,10.0,185.0,0.6918919,1.0,0.88785046,4.0,1.0,0.0,0.0,4.383784,7.0,217.0,1300.0,498.0,0.0,51900.0,25500.0,0.0,4750.45,2634.3398,2300.0,2300.0,2300.0,0.02860562,0.028635008,0.028584303,0.028606072,0.885569,0.5815657,0.26742426,0.032432433,0.0054054055,0.85714287,0.14285715,0.5388889,0.5,0.73333335,-0.29166666,-0.29166666,-0.29166666,0.0,0.0,0.5,0.0,3400,4,3
616.0,10.0,537.0,0.48850575,1.0,0.62258065,6.0,4.0,1.0,0.0,4.687151,6.0,4.0,488.0,343.33334,7700.0,690400.0,259600.0,2193.7144,3989.9285,2958.2566,0.0,0.0,0.0,0.8649971,0.033336423,0.033547174,0.034616705,0.033502586,0.4571352,0.22130772,0.05772812,0.011173184,0.8378378,0.16216215,0.39482054,0.13636364,1.0,-0.22777778,-0.4,-0.16666667,0.25,0.25833333,0.25,0.25833333,1800,2,3
234.0,8.0,419.0,0.5386534,1.0,0.65682656,23.0,3.0,10.0,0.0,4.8663483,9.0,-1.0,1200.0,370.22223,1200.0,843300.0,282300.0,1200.0,8113.7,4222.117,1200.0,1200.0,1200.0,0.20253411,0.13518429,0.022250155,0.26310307,0.3769284,0.6262195,0.26103368,0.06682578,0.014319809,0.8235294,0.1764706,0.42210883,0.1,1.0,-0.29444444,-0.5,-0.1,0.0,0.0,0.5,0.0,5000,0,0
696.0,8.0,706.0,0.5277778,1.0,0.62729126,6.0,4.0,0.0,1.0,4.703966,10.0,217.0,898.0,499.2,1300.0,69100.0,33440.0,858.9167,3199.8948,2396.3572,1800.0,2900.0,2350.0,0.020105764,0.02033249,0.020006076,0.91953486,0.02002078,0.41853768,0.13798751,0.031161472,0.02124646,0.5945946,0.4054054,0.48474026,0.1,1.0,-0.2251282,-0.8,-0.07692308,0.0,0.0,0.5,0.0,1300,1,0
626.0,8.0,812.0,0.50866336,1.0,0.731441,6.0,0.0,1.0,0.0,4.387931,5.0,4.0,444.0,292.6,57600.0,690400.0,440120.0,3434.7126,5416.7217,3984.685,0.0,0.0,0.0,0.83954144,0.040041808,0.040077433,0.040129468,0.04020984,0.47989225,0.06006152,0.040640395,0.019704433,0.67346936,0.3265306,0.3407861,0.033333335,0.8,-0.40737846,-1.0,-0.1,0.06666667,0.033333335,0.43333334,0.033333335,1400,2,0
